Date,JSE.ABSP.Close,JSE.BVT.Close,JSE.FSR.Close,JSE.NBKP.Close,JSE.RMH.Close,JSE.SBK.Close,JSE.SLM.Close
2014/03/24,83706,27910,3442,958,4480,12945,5306
2014/03/25,83712,27771,3560,956,4670,13281,5450
2014/03/26,83825,27879,3665,955,4805,13650,5620
2014/03/27,83728,27400,3606,953,4785,13589,5633
2014/03/28,85444.12,27900,3590,965,4772,13900,5809
2014/03/31,83495,27841,3610,980,4796,13880,5754
2014/04/01,82601,28238,3610,970,4801,14010,5880
2014/04/02,82700,27953,3640,976,4852,14050,5780
2014/04/03,83000,28380,3655,985,4881,13940,5660
2014/04/04,83500,28300,3740,991,4940,14000,5683
2014/04/07,83510,28200,3809,1002,4990,14026,5499
2014/04/08,83000,28390,3875,1000,5028,14370,5489
2014/04/09,85000,28355,3812,1003,5006,13999,5487
2014/04/10,84900,28500,3804,1003,5040,14197,5490
2014/04/11,84900,28250,3716,1006,4914,14090,5469
2014/04/14,83500,28400,3755,1012,4948,13896,5461
2014/04/15,82610,28005,3744,980,4871,13600,5386
2014/04/16,82601,28400,3749,980,4942,13690,5455
2014/04/17,82500,28335,3800,980,5060,13890,5505
2014/04/22,80800,28450,3844,975,5086,13976,5521
2014/04/23,81200,28700,3834,984,5025,13854,5532
2014/04/24,80500,28875,3870,975,5041,13816,5587
2014/04/25,80700,28678,3907,982.35,5142,13993,5664
2014/04/29,81000,28994,3886,1010,5075,13850,5620
2014/04/30,81899,28850,3866,1010,5041,13808,5625
2014/05/02,81575,29200,3936,1005,5220,14100,5700
2014/05/05,82000,29070,3890,990,5091,13900,5690
2014/05/06,82550,28939,3910,995,5131,13950,5621
2014/05/08,82500,29300,3950,1000,5130,14255,5696
2014/05/09,81700,28945,3905,994,5089,14379,5715
2014/05/12,81700,28950,3915,997,5058,14372,5710
2014/05/13,82000,29327,3950,990,5175,14437,5773
2014/05/14,82200,29268,3946,1000,5133,14500,5851
2014/05/15,83100,29200,3920,1015,5093,14300,5837
2014/05/16,83500,29000,3900,1015,5065,14116,5806
2014/05/19,85000,29500,3955,1005,5182,14250,5904
2014/05/20,84900,29400,3960,1000,5167,14224,5840
2014/05/21,84900,29600,3940,976,5125,14200,5900
2014/05/22,84900,29800,3980,976,5160,14388,5935
2014/05/23,84900,29700,4025,992,5256,14500,6000
2014/05/26,84700,29513,4019,993,5251,14350,5950
2014/05/27,83001,29400,3934,998.68,5110,14240,5920
2014/05/28,83002,29300,3963,1015,5137,14200,5938
2014/05/29,83001,29385,3985,1019,5207,14300,5972
2014/05/30,83300,29413,3983,1005,5198,14165,5911
2014/06/02,83000,29000,4001,990,5205,14140,5985
2014/06/03,83100,28499,3966,1000,5187,14050,6037
2014/06/04,83300,28465,3965,990,5176,14200,5923
2014/06/05,83456,28575,3970,990,5191,14432,6201
2014/06/06,83500,28580,4030,991.71,5275,14600,6180
2014/06/09,83311,28550,4030,991,5249,14550,6117
2014/06/10,83300,28650,4077,991,5316,14800,6177
2014/06/11,84000,28391,4060,992,5313,14700,6134
2014/06/12,83355,28600,4092,1000,5311,14685,6136
2014/06/13,83900,28410,4043,1000,5225,14674,6116
2014/06/17,83850,28604,4110,989.83,5293,14600,6166
2014/06/18,83000,28046,3986,984,5220,14410,6128
2014/06/19,83000,28156,4034,982,5288,14710,6220
2014/06/20,83100,28400,4096,980,5351,14626,6141
2014/06/23,83110,28500,4087,980,5311,14701,6145
2014/06/24,83419,28546,4120,990,5315,14694,6249
2014/06/25,83000,28180,4049,990,5250,14480,6163
2014/06/26,83300,28269,4040,980,5250,14481,6169
2014/06/27,83000,28079,4028,988,5250,14379,6152
2014/06/30,83050,28258,4075,990,5259,14500,6175
2014/07/01,83050,28146,4100,985,5274,14570,6300
2014/07/02,83000,28220,4082,1000,5288,14570,6320
2014/07/03,83050,28150,4044,980,5234,14419,6230
2014/07/04,83050,28150,4077,990,5261,14464,6185
2014/07/07,83000,28200,4055,980,5275,14562,6212
2014/07/08,83000,28072,4093,981,5295,14600,6215
2014/07/09,83000,28300,4129,982,5362,14698,6300
2014/07/10,83000,28172,4075,980,5280,14450,6180
2014/07/11,83000,28500,4113,990,5317,14614,6157
2014/07/14,83000,28713,4142,990,5350,14530,6152
2014/07/15,83000.17,29060,4153,985,5372,14524,6115
2014/07/16,83100,29200,4268,983.1,5485,14665,6197
2014/07/17,83100,28950,4250,998.17,5482,14610,6123
2014/07/18,83250,29136,4258,1005,5500,14600,6109
2014/07/21,84000,28878,4248,1006,5457,14498,6048
2014/07/22,83600,29210,4315,995,5564,14546,6187
2014/07/23,83950,29650,4350,995,5625,14655,6118
2014/07/24,85000,29550,4318,1000,5582,14767,6129
2014/07/25,84000,29400,4266,995,5565,14728,6080
2014/07/28,85000,29871,4377,995,5676,14900,6175
2014/07/29,84028,29496,4433,995,5717,14930,6250
2014/07/30,84101,28950,4288,1001,5546,14600,6102
2014/07/31,84500,28893,4325,1015,5584,14474,6110
2014/08/01,85000,28300,4363,1000,5563,14450,6074
2014/08/04,85000,28755,4458,1010,5747,14695,6154
2014/08/05,85000,28750,4423,1015,5730,14621,6150
2014/08/06,86000,28177,4358,1000,5565,14375,6024
2014/08/07,85151,28338,4331,1000,5560,14333,6019
2014/08/08,85205,28125,4342,1015,5580,14445,6018
2014/08/11,85553.45,28695,4423,1020.09,5732,14641,6140
2014/08/12,85600,28740,4439,1015,5672,14650,6172
2014/08/13,87500,28738,4419,1001,5725,14586,6338
2014/08/14,86100,28818,4415,1015,5716,14085,6382
2014/08/15,86500,28606,4310,1012,5615,13913,6362
2014/08/18,87002,28981,4295,1015,5630,13951,6420
2014/08/19,87150,29275,4331,1016,5678,13995,6453
2014/08/20,87299,29299,4274,1030,5598,13780,6413
2014/08/21,87550,29000,4350,1030,5691,13929,6456
2014/08/22,87555,28919,4346,1030,5642,13810,6400
2014/08/25,87555,29175,4362,1000,5661,13850,6476
2014/08/26,88845,29176,4375,1000,5724,13891,6595
2014/08/27,88845,29085,4325,979,5659,13900,6603
2014/08/28,88500,28880,4344,985,5684,13795,6630
2014/08/29,88800,28132,4325,1000,5598,13800,6600
2014/09/01,89700,28834,4350,1014,5652,13793,6542
2014/09/02,90450,29200,4439,1029,5780,13880,6555
2014/09/03,90500,29741,4457,1010,5826,13943,6829
2014/09/04,90400,29530,4530,989,5934,14050,6879
2014/09/05,90400,29303,4585,985,5911,14000,6870
2014/09/08,87300,30000,4661,985,5971,13793,6800
2014/09/09,86500,29890,4528,975,5831,13648,6818
2014/09/10,84000,29621,4520,975,5795,13698,6800
2014/09/11,85000,29693,4436,985,5782,13503,6827
2014/09/12,84400,29378,4398,985,5737,13349,6820
2014/09/15,84500,29019,4325,975,5660,13360,6770
2014/09/16,86500,29012,4400,1018,5746,13642,6800
2014/09/17,86000,29254,4414,990,5799,13870,6809
2014/09/18,85900,29706,4472,990,5863,13974,6873
2014/09/19,85000,29315,4513,985,5853,13938,6847
2014/09/22,85000,28904,4360,970,5667,13600,6715
2014/09/23,84600,28419,4339,970,5608,13371,6654
2014/09/25,84900,27682,4230,988,5505,13230,6553
2014/09/26,84100,28424,4314,970,5676,13201,6475
2014/09/29,84420,28495,4301,970,5621,13123,6461
2014/09/30,84592,28580,4302,987,5670,13065,6530
2014/10/01,84500,28601,4280,995,5596,13035,6496
2014/10/02,84500,28245,4215,1000,5479,12801,6393
2014/10/03,83000,28634,4260,1000,5610,12995,6456
2014/10/06,83001,29105,4245,1000,5595,13015,6590
2014/10/07,83150,28400,4186,988,5525,12850,6424
2014/10/08,83000,27859,4140,960,5476,12675,6294
2014/10/09,84000,28340,4144,960,5506,12894,6330
2014/10/10,83800,27619,4080,965,5381,12750,6140
2014/10/13,82500,28030,4140,955,5450,12801,6246
2014/10/14,82490,28416,4213,935,5543,12917,6340
2014/10/15,83000,27743,4121,930,5404,12543,6081
2014/10/16,82200,28497,4232,934,5446,12693,6103
2014/10/17,82000,28502,4310,935,5565,12929,6220
2014/10/20,82500,28801,4271,948,5512,12797,6211
2014/10/21,83800,29000,4349,930,5663,12940,6438
2014/10/22,83800,28525,4330,938.97,5618,12910,6390
2014/10/23,83300,28750,4329,930,5577,13014,6511
2014/10/24,82999,28450,4340,931,5589,12895,6526
2014/10/27,82839,28410,4354,925,5600,12988,6602
2014/10/28,80700,28841,4504,932,5787,13150,6746
2014/10/29,80700,29602,4610,940,5947,13371,6840
2014/10/30,80300,29345,4590,938,5910,13531,6751
2014/10/31,81500,30337,4720,935,6121,13875,6965
2014/11/03,81490,29994,4760,940,6118,13830,7088
2014/11/04,81490,30043,4720,935,6059,13590,7140
2014/11/05,81000,30249,4672,936,5981,13246,7098
2014/11/06,81011,30276,4689,937,6031,13424,7080
2014/11/07,81000,29902,4640,937,5960,13300,7096
2014/11/10,81000,30050,4720,937,6095,13401,7198
2014/11/11,81000,30580,4780,937,6116,13381,7271
2014/11/12,80800,31228,4835,940,6188,13643,7249
2014/11/13,80800,31440,4867,940,6195,13840,7127
2014/11/14,80100,31718,4875,941,6180,13689,7130
2014/11/17,80600,31875,4882,940,6158,13757,7213
2014/11/18,80800,31860,4895,940,6178,13860,7190
2014/11/19,82000,31840,4846,941,6146,13790,7225
2014/11/20,82000,31040,4780,941,6009,13714,7101
2014/11/21,82000,32395,4981,942,6305,13996,7283
2014/11/24,82000,31647,4997,942,6284,13890,7290
2014/11/25,81000,30893,4973,941,6250,13878,7170
2014/11/26,80499,30325,4978,950,6220,13713,7201
2014/11/27,80370,30250,4999,949,6335,13810,7254
2014/11/28,80200,29303,4970,946,6263,13620,7320
2014/12/01,79999,28875,4865,941,6102,13350,7065
2014/12/02,79999,28425,4900,941,6208,13559,7100
2014/12/03,79899,28850,4915,941,6252,13850,6782
2014/12/04,79550,28655,4830,941,6097,13845,6740
2014/12/05,79545,28700,4897,950,6185,14060,6876
2014/12/08,79750,29150,4968,944,6226,14251,6974
2014/12/09,79001,28855,4875,941,6028,13950,6876
2014/12/10,79000,28920,4915,942,6205,13900,6860
2014/12/11,78500,29000,4858,940,6162,13670,6798
2014/12/12,78501,28800,4771,940,6082,13655,6803
2014/12/15,77654,28650,4699,941,5993,13570,6567
2014/12/17,78140,28501,4662,950,5949,13647,6576
2014/12/18,78150,30000,4983,955,6298,14402,6964
2014/12/19,78200,29665,4900,980,6308,14157,6935
2014/12/22,78205,30046,4977,961,6296,14091,6878
2014/12/23,78900,30120,5014,980,6333,14388,6981
2014/12/24,78900,29860,4950,966,6267,14200,6871
2014/12/29,79000,30601,5100,972,6450,14441,7005
2014/12/30,79001,30371,5014,985,6370,14351,6970
2014/12/31,79001,30388,5057,975,6434,14348,7000
2015/01/02,79050,30131,5002,975,6336,14226,6932
2015/01/05,79454,28770,4772,942,6025,13526,6555
2015/01/06,79051,29240,4868,940,6206,14060,6660
2015/01/07,78200,29635,4965,940,6320,14384,6690
2015/01/08,77800,29715,5031,941,6361,14600,6700
2015/01/09,78000,28963,4899,955,6243,14283,6494
2015/01/12,77654,28827,4821,906,6120,14175,6390
2015/01/13,78000,29478,4963,917,6355,14600,6533
2015/01/14,78100,28600,4843,940,6160,14010,6396
2015/01/15,78100,29285,4892,960,6197,13943,6399
2015/01/16,78100,29134,4825,960,6108,14024,6343
2015/01/19,78230,29420,4774,950,6115,14075,6420
2015/01/20,77654,29666,4834,928,6140,14195,6418
2015/01/21,77654,30500,4776,930,6100,14275,6549
2015/01/22,77654,30350,4850,931,6179,14555,6660
2015/01/23,78000,30959,4903,945,6282,14500,6801
2015/01/26,78001,31431,4975,947,6368,14750,6762
2015/01/27,78000,31376,5128,950,6452,15004,6938
2015/01/28,78100,31938,5243,951,6562,15315,6990
2015/01/29,78020,32105,5138,951,6436,15320,7050
2015/01/30,78075,32307,5208,950,6627,15462,7023
2015/02/02,79800,32316,5160,965,6535,15315,6976
2015/02/03,79500,31800,5250,975,6580,16038,6990
2015/02/04,79500,31469,5145,965,6487,15830,7279
2015/02/05,79800,31493,5160,970,6529,15311,7300
2015/02/06,79250,31790,5188,965,6610,15425,7241
2015/02/09,79025,31850,5190,955,6623,15336,7320
2015/02/10,79068,31785,5190,960,6604,15175,7500
2015/02/11,79499,31570,5144,970,6558,15070,7603
2015/02/12,78850,31429,5249,965,6735,15253,7775
2015/02/13,78300,31600,5249,957,6756,15403,7892
2015/02/16,78500,31827,5299,955,6797,15300,7788
2015/02/17,78500,32031,5285,965,6751,15301,7751
2015/02/18,77800,32169,5263,940,6754,15325,7701
2015/02/19,76000,32961,5250,910,6636,15409,7753
2015/02/20,76478,32300,5205,910,6674,15532,7800
2015/02/23,76500,32437,5235,890,6783,15491,7728
2015/02/24,76500,32396,5305,899,6900,15481,7751
2015/02/25,77200,32229,5337,950,6894,15673,7889
2015/02/26,77200,32106,5405,940,6897,15697,7784
2015/02/27,77250,32168,5350,935,6788,15251,7560
2015/03/02,79000,31400,5323,935,6817,15125,7506
2015/03/03,80000,32450,5271,962,6687,14978,7463
2015/03/04,80000,32978,5282,935,6820,14890,7402
2015/03/05,78100,33732,5398,935,6885,15696,7280
2015/03/06,78300,33449,5458,930,6960,15703,7536
2015/03/09,80800,33100,5370,932,6839,15665,7718
2015/03/10,81300,32601,5260,932,6650,15600,7718
2015/03/11,81200,32564,5290,930,6586,15435,7800
2015/03/12,80100,32601,5505,915,6896,15407,7887
2015/03/13,79907,32162,5448,915,6925,15355,7880
2015/03/16,78999,32578,5502,905,6972,15640,7850
2015/03/17,78995,32550,5460,880,6863,15890,7875
2015/03/18,79000,32355,5449,876,6923,16105,7875
2015/03/19,79000,32797,5365,876,6753,16150,7900
2015/03/20,79020,32039,5396,875,6836,16111,7825
2015/03/23,76400,32392,5365,875,6720,16470,7915
2015/03/24,75995,32300,5495,866,6920,16991,8041
2015/03/25,75800,32475,5487,850,6850,16850,7960
2015/03/26,74900,31700,5447,850,6785,16673,7725
2015/03/27,74800,31919,5455,880,6885,16700,7745
2015/03/30,74100,32533,5592,870,7065,16850,7801
2015/03/31,74100,32868,5584,855,6988,16800,7837
2015/04/01,74100,32893,5598,861,7090,16765,7889
2015/04/02,74201,32890,5632,864,7099,16800,7994
2015/04/07,73100,33137,5712,846,7167,17001,8053
2015/04/08,73899,33272,5720,880,7142,17099,7950
2015/04/09,73899,33030,5765,860,7220,17215,7901
2015/04/10,73700,32800,5728,865,7211,17390,8101
2015/04/13,73780,32808,5720,880,7191,17335,7793
2015/04/14,74400,33049,5735,880,7255,17453,7720
2015/04/15,75000,32380,5715,885,7157,17519,7695
2015/04/16,77100,32400,5750,890,7255,17625,7784
2015/04/17,78500,32215,5690,890,7140,17500,7677
2015/04/20,78601,32600,5729,885,7240,17195,7822
2015/04/21,78900,32535,5749,895,7200,17271,7805
2015/04/22,79000,32177,5750,890,7228,17418,7611
2015/04/23,78600,32400,5800,890,7289,17499,7716
2015/04/24,78495,32672,5759,890,7276,17499,7839
2015/04/28,77300,32081,5720,880,7239,17580,7725
2015/04/29,77301,31591,5649,882,7170,17254,7608
2015/04/30,77700,32268,5683,890,7172,17460,7697
2015/05/04,77550,32016,5652,880,7124,17221,7496
2015/05/05,77700,32212,5630,880,7097,17400,7579
2015/05/06,77550,31800,5472,870,6990,17239,7425
2015/05/07,77550,31151,5418,875,6801,17044,7324
2015/05/08,77600,31196,5463,875,6841,17129,7462
2015/05/11,77550,31137,5452,875,6896,17003,7323
2015/05/12,77799,30700,5447,880,6855,16964,7295
2015/05/13,77700,30586,5420,882,6850,16880,7265
2015/05/14,77600,30485,5361,880,6731,16666,7224
2015/05/15,77795,30980,5392,899,6825,16947,7351
2015/05/18,77750,30750,5477,900,6900,17084,7322
2015/05/19,77800,31173,5507,885,6956,17147,7446
2015/05/20,77810,30850,5470,880,6931,17000,7541
2015/05/21,77900,30839,5452,890,6914,16750,7498
2015/05/22,77850,30867,5455,890,6892,16806,7390
2015/05/25,80000,31225,5452,882,6935,16868,7300
2015/05/26,80000,30511,5350,889,6733,16350,7100
2015/05/27,78000,30349,5343,900,6715,16344,7042
2015/05/28,80000,30200,5305,904,6676,16400,6959
2015/05/29,79950,30098,5200,905,6547,15810,6847
2015/06/01,79800,30088,5200,905,6505,16011,6810
2015/06/02,78000,30530,5250,912,6567,15872,6809
2015/06/03,77900,30310,5164,920,6418,15670,6761
2015/06/04,78300,30110,5160,923,6426,15482,6833
2015/06/05,78550,30564,5140,923,6435,15626,6900
2015/06/08,79000,30779,5230,937,6505,15734,6822
2015/06/09,78500,30511,5230,945,6473,15750,6704
2015/06/10,78505,30600,5304,948,6585,15776,6862
2015/06/11,79600,30477,5280,950,6535,15810,6876
2015/06/12,79933,30242,5212,962,6453,15611,6721
2015/06/15,79500,29900,5101,965,6336,15512,6675
2015/06/17,79999,29606,5102,983,6276,15280,6761
2015/06/18,79420,30200,5079,976,6275,15308,6708
2015/06/19,79450,30005,5107,975,6300,15229,6642
2015/06/22,79450,30109,5230,975,6483,15700,6794
2015/06/23,80000,30555,5340,975,6609,15925,6788
2015/06/24,79651,30580,5344,975,6570,16004,6892
2015/06/25,79800,31110,5450,980,6700,16168,6907
2015/06/26,79700,30945,5328,975,6645,15967,6770
2015/06/29,79700,30499,5252,975,6556,15794,6645
2015/06/30,79702,30815,5332,956,6645,16017,6634
2015/07/01,79650,30499,5252,960,6535,15960,6736
2015/07/02,78700,30734,5309,951,6609,15988,6755
2015/07/03,78600,30969,5299,952,6580,15932,6785
2015/07/06,79650,30880,5240,962,6490,15950,6660
2015/07/07,79860,30140,5050,950,6297,15247,6423
2015/07/08,79600,30595,5195,935,6408,15621,6644
2015/07/09,79860,31255,5301,940,6605,16094,6910
2015/07/10,79650,31100,5336,942,6667,16000,7061
